"Agency","Site_no","Date","Discharge_mean_cfs","DataValQualCode"
"USGS",11046000,"2004-06-29",2.21,"A"
"USGS",11046000,"2004-06-30",2.36,"A"
"USGS",11046000,"2004-07-01",1.84,"A"
"USGS",11046000,"2004-07-02",1.78,"A"
"USGS",11046000,"2004-07-03",2.42,"A"
"USGS",11046000,"2004-07-04",2.33,"A"
"USGS",11046000,"2004-07-05",2.17,"A"
"USGS",11046000,"2004-07-06",1.85,"A"
"USGS",11046000,"2004-07-07",1.84,"A"
"USGS",11046000,"2004-07-08",1.83,"A"
"USGS",11046000,"2004-07-09",1.64,"A"
"USGS",11046000,"2004-07-10",1.6,"A"
"USGS",11046000,"2004-07-11",1.72,"A"
"USGS",11046000,"2004-07-12",1.6,"A"
"USGS",11046000,"2004-07-13",1.32,"A"
"USGS",11046000,"2004-07-14",1.52,"A"
"USGS",11046000,"2004-07-15",1.32,"A"
"USGS",11046000,"2004-07-16",1.3,"A"
"USGS",11046000,"2004-07-17",1.26,"A"
"USGS",11046000,"2004-07-18",1.59,"A"
"USGS",11046000,"2004-07-19",1.42,"A"
"USGS",11046000,"2004-07-20",1.37,"A"
"USGS",11046000,"2004-07-21",1.16,"A"
"USGS",11046000,"2004-07-22",1.2,"A"
"USGS",11046000,"2004-07-23",1.4,"A"
"USGS",11046000,"2004-07-24",1.3,"A"
"USGS",11046000,"2004-07-25",1.53,"A"
"USGS",11046000,"2004-07-26",1.34,"A"
"USGS",11046000,"2004-07-27",1.2,"A"
"USGS",11046000,"2004-07-28",1.18,"A"
"USGS",11046000,"2004-07-29",1.5,"A"
"USGS",11046000,"2004-07-30",1.3,"A"
"USGS",11046000,"2004-07-31",1.01,"A"
"USGS",11046000,"2004-08-01",1.08,"A"
"USGS",11046000,"2004-08-02",0.93,"A"
"USGS",11046000,"2004-08-03",0.97,"A"
"USGS",11046000,"2004-08-04",0.76,"A"
"USGS",11046000,"2004-08-05",0.87,"A"
"USGS",11046000,"2004-08-06",0.74,"A"
"USGS",11046000,"2004-08-07",0.51,"A"
"USGS",11046000,"2004-08-08",0.57,"A"
"USGS",11046000,"2004-08-09",0.97,"A"
"USGS",11046000,"2004-08-10",0.45,"A"
"USGS",11046000,"2004-08-11",0.32,"A"
"USGS",11046000,"2004-08-12",0.5,"A"
"USGS",11046000,"2004-08-13",0.2,"A"
"USGS",11046000,"2004-08-14",0.16,"A"
"USGS",11046000,"2004-08-15",0.41,"A"
"USGS",11046000,"2004-08-16",0.27,"A"
"USGS",11046000,"2004-08-17",0.13,"A"
"USGS",11046000,"2004-08-18",0.14,"A"
"USGS",11046000,"2004-08-19",0.08,"A"
"USGS",11046000,"2004-08-20",0.04,"A"
"USGS",11046000,"2004-08-21",0,"A"
"USGS",11046000,"2004-08-22",0,"A"
"USGS",11046000,"2004-08-23",0,"A"
"USGS",11046000,"2004-08-24",0,"A"
"USGS",11046000,"2004-08-25",0,"A"
"USGS",11046000,"2004-08-26",0,"A"
"USGS",11046000,"2004-08-27",0,"A"
"USGS",11046000,"2004-08-28",0,"A"
"USGS",11046000,"2004-08-29",0,"A"
"USGS",11046000,"2004-08-30",0,"A"
"USGS",11046000,"2004-08-31",0,"A"
"USGS",11046000,"2004-09-01",0,"A"
"USGS",11046000,"2004-09-02",0,"A"
"USGS",11046000,"2004-09-03",0,"A"
"USGS",11046000,"2004-09-04",0,"A"
"USGS",11046000,"2004-09-05",0,"A"
"USGS",11046000,"2004-09-06",0,"A"
"USGS",11046000,"2004-09-07",0,"A"
"USGS",11046000,"2004-09-08",0,"A"
"USGS",11046000,"2004-09-09",0,"A"
"USGS",11046000,"2004-09-10",0,"A"
"USGS",11046000,"2004-09-11",0,"A"
"USGS",11046000,"2004-09-12",0,"A"
"USGS",11046000,"2004-09-13",0,"A"
"USGS",11046000,"2004-09-14",0,"A"
"USGS",11046000,"2004-09-15",0,"A"
"USGS",11046000,"2004-09-16",0,"A"
"USGS",11046000,"2004-09-17",0,"A"
"USGS",11046000,"2004-09-18",0,"A"
"USGS",11046000,"2004-09-19",0,"A"
"USGS",11046000,"2004-09-20",0,"A"
"USGS",11046000,"2004-09-21",0,"A"
"USGS",11046000,"2004-09-22",0,"A"
"USGS",11046000,"2004-09-23",0,"A"
"USGS",11046000,"2004-09-24",0,"A"
"USGS",11046000,"2004-09-25",0,"A"
"USGS",11046000,"2004-09-26",0,"A"
"USGS",11046000,"2004-09-27",0,"A"
"USGS",11046000,"2004-09-28",0,"A"
"USGS",11046000,"2004-09-29",0,"A"
"USGS",11046000,"2004-09-30",0,"A"
"USGS",11046000,"2004-10-01",0.05,"A"
"USGS",11046000,"2004-10-02",0.05,"A"
"USGS",11046000,"2004-10-03",0.05,"A"
"USGS",11046000,"2004-10-04",0.05,"A"
"USGS",11046000,"2004-10-05",0.05,"A"
"USGS",11046000,"2004-10-06",0.05,"A"
"USGS",11046000,"2004-10-07",0.05,"A"
"USGS",11046000,"2004-10-08",0.05,"A"
"USGS",11046000,"2004-10-09",0.05,"A"
"USGS",11046000,"2004-10-10",0.05,"A"
"USGS",11046000,"2004-10-11",0.05,"A"
"USGS",11046000,"2004-10-12",0.05,"A"
"USGS",11046000,"2004-10-13",0.05,"A"
"USGS",11046000,"2004-10-14",0.05,"A"
"USGS",11046000,"2004-10-15",0.05,"A"
"USGS",11046000,"2004-10-16",0.05,"A"
"USGS",11046000,"2004-10-17",0.05,"A"
"USGS",11046000,"2004-10-18",0.05,"A"
"USGS",11046000,"2004-10-19",0.05,"A"
"USGS",11046000,"2004-10-20",1270,"A"
"USGS",11046000,"2004-10-21",1410,"A"
"USGS",11046000,"2004-10-22",70.2,"A"
"USGS",11046000,"2004-10-23",13.9,"A"
"USGS",11046000,"2004-10-24",4.26,"A"
"USGS",11046000,"2004-10-25",1.26,"A"
"USGS",11046000,"2004-10-26",0.54,"A"
"USGS",11046000,"2004-10-27",2220,"A"
"USGS",11046000,"2004-10-28",1000,"A"
"USGS",11046000,"2004-10-29",432,"A"
"USGS",11046000,"2004-10-30",132,"A"
"USGS",11046000,"2004-10-31",62.7,"A"
"USGS",11046000,"2004-11-01",41,"A"
"USGS",11046000,"2004-11-02",29.6,"A"
"USGS",11046000,"2004-11-03",22.9,"A"
"USGS",11046000,"2004-11-04",21.1,"A"
"USGS",11046000,"2004-11-05",18.7,"A"
"USGS",11046000,"2004-11-06",19.5,"A"
"USGS",11046000,"2004-11-07",18.1,"A"
"USGS",11046000,"2004-11-08",19.6,"A"
"USGS",11046000,"2004-11-09",22.2,"A"
"USGS",11046000,"2004-11-10",20.8,"A"
"USGS",11046000,"2004-11-11",20.7,"A"
"USGS",11046000,"2004-11-12",20.9,"A"
"USGS",11046000,"2004-11-13",21.7,"A"
"USGS",11046000,"2004-11-14",18.1,"A"
"USGS",11046000,"2004-11-15",18.3,"A"
"USGS",11046000,"2004-11-16",17.8,"A"
"USGS",11046000,"2004-11-17",17.1,"A"
"USGS",11046000,"2004-11-18",17.3,"A"
"USGS",11046000,"2004-11-19",17.3,"A"
"USGS",11046000,"2004-11-20",17.3,"A"
"USGS",11046000,"2004-11-21",254,"A"
"USGS",11046000,"2004-11-22",367,"A"
"USGS",11046000,"2004-11-23",107,"A"
"USGS",11046000,"2004-11-24",52.1,"A"
"USGS",11046000,"2004-11-25",32.5,"A"
"USGS",11046000,"2004-11-26",24.4,"A"
"USGS",11046000,"2004-11-27",21.1,"A"
"USGS",11046000,"2004-11-28",25.6,"A"
"USGS",11046000,"2004-11-29",30.4,"A"
"USGS",11046000,"2004-11-30",22,"A"
"USGS",11046000,"2004-12-01",24,"A"
"USGS",11046000,"2004-12-02",27.1,"A"
"USGS",11046000,"2004-12-03",27,"A"
"USGS",11046000,"2004-12-04",27.2,"A"
"USGS",11046000,"2004-12-05",33.9,"A"
"USGS",11046000,"2004-12-06",82.7,"A"
"USGS",11046000,"2004-12-07",71.8,"A"
"USGS",11046000,"2004-12-08",45.3,"A"
"USGS",11046000,"2004-12-09",38.5,"A"
"USGS",11046000,"2004-12-10",34.1,"A"
"USGS",11046000,"2004-12-11",29.9,"A"
"USGS",11046000,"2004-12-12",28.2,"A"
"USGS",11046000,"2004-12-13",26.8,"A"
"USGS",11046000,"2004-12-14",26.8,"A"
"USGS",11046000,"2004-12-15",24.7,"A"
"USGS",11046000,"2004-12-16",25.3,"A"
"USGS",11046000,"2004-12-17",25.1,"A"
"USGS",11046000,"2004-12-18",23.8,"A"
"USGS",11046000,"2004-12-19",21.6,"A"
"USGS",11046000,"2004-12-20",22,"A"
"USGS",11046000,"2004-12-21",23.3,"A"
"USGS",11046000,"2004-12-22",24.2,"A"
"USGS",11046000,"2004-12-23",25.4,"A"
"USGS",11046000,"2004-12-24",22.4,"A"
"USGS",11046000,"2004-12-25",25.6,"A"
"USGS",11046000,"2004-12-26",25.9,"A"
"USGS",11046000,"2004-12-27",22.5,"A"
"USGS",11046000,"2004-12-28",474,"A"
"USGS",11046000,"2004-12-29",2060,"A"
"USGS",11046000,"2004-12-30",335,"A"
"USGS",11046000,"2004-12-31",78.2,"A"
"USGS",11046000,"2005-01-01",219,"A"
"USGS",11046000,"2005-01-02",34.3,"A"
"USGS",11046000,"2005-01-03",933,"A"
"USGS",11046000,"2005-01-04",822,"A"
"USGS",11046000,"2005-01-05",204,"A"
"USGS",11046000,"2005-01-06",68.6,"A"
"USGS",11046000,"2005-01-07",438,"A"
"USGS",11046000,"2005-01-08",1990,"A"
"USGS",11046000,"2005-01-09",6140,"A:e"
"USGS",11046000,"2005-01-10",11800,"A:e"
"USGS",11046000,"2005-01-11",14800,"A:e"
"USGS",11046000,"2005-01-12",2930,"A:e"
"USGS",11046000,"2005-01-13",998,"A:e"
"USGS",11046000,"2005-01-14",631,"A:e"
"USGS",11046000,"2005-01-15",487,"A:e"
"USGS",11046000,"2005-01-16",415,"A:e"
"USGS",11046000,"2005-01-17",333,"A:e"
"USGS",11046000,"2005-01-18",285,"A:e"
"USGS",11046000,"2005-01-19",271,"A:e"
"USGS",11046000,"2005-01-20",243,"A"
"USGS",11046000,"2005-01-21",240,"A"
"USGS",11046000,"2005-01-22",243,"A"
"USGS",11046000,"2005-01-23",226,"A"
"USGS",11046000,"2005-01-24",207,"A"
"USGS",11046000,"2005-01-25",190,"A"
"USGS",11046000,"2005-01-26",187,"A"
"USGS",11046000,"2005-01-27",182,"A"
"USGS",11046000,"2005-01-28",189,"A"
"USGS",11046000,"2005-01-29",245,"A"
"USGS",11046000,"2005-01-30",187,"A"
"USGS",11046000,"2005-01-31",172,"A"
"USGS",11046000,"2005-02-01",149,"A"
"USGS",11046000,"2005-02-02",145,"A"
"USGS",11046000,"2005-02-03",140,"A"
"USGS",11046000,"2005-02-04",135,"A"
"USGS",11046000,"2005-02-05",139,"A"
"USGS",11046000,"2005-02-06",135,"A"
"USGS",11046000,"2005-02-07",137,"A"
"USGS",11046000,"2005-02-08",138,"A"
"USGS",11046000,"2005-02-09",130,"A"
"USGS",11046000,"2005-02-10",129,"A"
"USGS",11046000,"2005-02-11",405,"A"
"USGS",11046000,"2005-02-12",1120,"A"
"USGS",11046000,"2005-02-13",404,"A"
"USGS",11046000,"2005-02-14",296,"A"
"USGS",11046000,"2005-02-15",274,"A"
"USGS",11046000,"2005-02-16",273,"A"
"USGS",11046000,"2005-02-17",256,"A"
"USGS",11046000,"2005-02-18",528,"A"
"USGS",11046000,"2005-02-19",1110,"A"
"USGS",11046000,"2005-02-20",834,"A"
"USGS",11046000,"2005-02-21",2890,"A"
"USGS",11046000,"2005-02-22",2360,"A"
"USGS",11046000,"2005-02-23",4280,"A"
"USGS",11046000,"2005-02-24",894,"A"
"USGS",11046000,"2005-02-25",692,"A"
"USGS",11046000,"2005-02-26",564,"A"
"USGS",11046000,"2005-02-27",506,"A"
"USGS",11046000,"2005-02-28",487,"A"
"USGS",11046000,"2005-03-01",465,"A"
"USGS",11046000,"2005-03-02",433,"A"
"USGS",11046000,"2005-03-03",400,"A"
"USGS",11046000,"2005-03-04",385,"A"
"USGS",11046000,"2005-03-05",390,"A"
"USGS",11046000,"2005-03-06",337,"A"
"USGS",11046000,"2005-03-07",312,"A"
"USGS",11046000,"2005-03-08",279,"A"
"USGS",11046000,"2005-03-09",265,"A"
"USGS",11046000,"2005-03-10",262,"A"
"USGS",11046000,"2005-03-11",270,"A"
"USGS",11046000,"2005-03-12",259,"A"
"USGS",11046000,"2005-03-13",247,"A"
"USGS",11046000,"2005-03-14",238,"A"
"USGS",11046000,"2005-03-15",218,"A"
"USGS",11046000,"2005-03-16",203,"A"
"USGS",11046000,"2005-03-17",190,"A"
"USGS",11046000,"2005-03-18",173,"A"
"USGS",11046000,"2005-03-19",181,"A"
"USGS",11046000,"2005-03-20",188,"A"
"USGS",11046000,"2005-03-21",152,"A"
"USGS",11046000,"2005-03-22",142,"A"
"USGS",11046000,"2005-03-23",318,"A"
"USGS",11046000,"2005-03-24",181,"A"
"USGS",11046000,"2005-03-25",159,"A"
"USGS",11046000,"2005-03-26",138,"A"
"USGS",11046000,"2005-03-27",129,"A"
"USGS",11046000,"2005-03-28",121,"A"
"USGS",11046000,"2005-03-29",107,"A"
"USGS",11046000,"2005-03-30",100,"A"
"USGS",11046000,"2005-03-31",97.3,"A"
"USGS",11046000,"2005-04-01",92.6,"A"
"USGS",11046000,"2005-04-02",94.8,"A"
"USGS",11046000,"2005-04-03",90.9,"A"
"USGS",11046000,"2005-04-04",90.8,"A"
"USGS",11046000,"2005-04-05",86.1,"A"
"USGS",11046000,"2005-04-06",90.2,"A"
"USGS",11046000,"2005-04-07",91.5,"A"
"USGS",11046000,"2005-04-08",84.9,"A"
"USGS",11046000,"2005-04-09",83.2,"A"
"USGS",11046000,"2005-04-10",83.2,"A"
"USGS",11046000,"2005-04-11",75.6,"A"
"USGS",11046000,"2005-04-12",72.9,"A"
"USGS",11046000,"2005-04-13",72.2,"A"
"USGS",11046000,"2005-04-14",70.7,"A"
"USGS",11046000,"2005-04-15",72.4,"A"
"USGS",11046000,"2005-04-16",78.2,"A"
"USGS",11046000,"2005-04-17",80.7,"A"
"USGS",11046000,"2005-04-18",76.2,"A"
"USGS",11046000,"2005-04-19",73.6,"A"
"USGS",11046000,"2005-04-20",76.6,"A"
"USGS",11046000,"2005-04-21",70.4,"A"
"USGS",11046000,"2005-04-22",69.9,"A"
"USGS",11046000,"2005-04-23",68,"A"
"USGS",11046000,"2005-04-24",69.9,"A"
"USGS",11046000,"2005-04-25",77.5,"A"
"USGS",11046000,"2005-04-26",69.1,"A"
"USGS",11046000,"2005-04-27",64.2,"A"
"USGS",11046000,"2005-04-28",157,"A"
"USGS",11046000,"2005-04-29",180,"A"
"USGS",11046000,"2005-04-30",132,"A"
"USGS",11046000,"2005-05-01",110,"A"
"USGS",11046000,"2005-05-02",104,"A"
"USGS",11046000,"2005-05-03",101,"A"
"USGS",11046000,"2005-05-04",106,"A"
"USGS",11046000,"2005-05-05",93.3,"A"
"USGS",11046000,"2005-05-06",106,"A"
"USGS",11046000,"2005-05-07",111,"A"
"USGS",11046000,"2005-05-08",84.1,"A"
"USGS",11046000,"2005-05-09",70.1,"A"
"USGS",11046000,"2005-05-10",69.2,"A"
"USGS",11046000,"2005-05-11",65.1,"A"
"USGS",11046000,"2005-05-12",61.4,"A"
"USGS",11046000,"2005-05-13",59.3,"A"
"USGS",11046000,"2005-05-14",51.8,"A"
"USGS",11046000,"2005-05-15",50.2,"A"
"USGS",11046000,"2005-05-16",51.7,"A"
"USGS",11046000,"2005-05-17",51.8,"A"
"USGS",11046000,"2005-05-18",48.2,"A"
"USGS",11046000,"2005-05-19",44.5,"A"
"USGS",11046000,"2005-05-20",45,"A"
"USGS",11046000,"2005-05-21",41.7,"A"
"USGS",11046000,"2005-05-22",40.1,"A"
"USGS",11046000,"2005-05-23",38.6,"A"
"USGS",11046000,"2005-05-24",39.6,"A"
"USGS",11046000,"2005-05-25",37.8,"A"
"USGS",11046000,"2005-05-26",35.1,"A"
"USGS",11046000,"2005-05-27",34.6,"A"
"USGS",11046000,"2005-05-28",37.5,"A"
"USGS",11046000,"2005-05-29",36.5,"A"
"USGS",11046000,"2005-05-30",36.2,"A"
"USGS",11046000,"2005-05-31",35.3,"A"
"USGS",11046000,"2005-06-01",33.4,"A"
"USGS",11046000,"2005-06-02",32.9,"A"
"USGS",11046000,"2005-06-03",33,"A"
"USGS",11046000,"2005-06-04",31.4,"A"
"USGS",11046000,"2005-06-05",32.9,"A"
"USGS",11046000,"2005-06-06",30.9,"A"
"USGS",11046000,"2005-06-07",30.3,"A"
"USGS",11046000,"2005-06-08",30.5,"A"
"USGS",11046000,"2005-06-09",29,"A"
"USGS",11046000,"2005-06-10",28.8,"A"
"USGS",11046000,"2005-06-11",29.4,"A"
"USGS",11046000,"2005-06-12",27.9,"A"
"USGS",11046000,"2005-06-13",28.6,"A"
"USGS",11046000,"2005-06-14",27.3,"A"
"USGS",11046000,"2005-06-15",25.9,"A"
"USGS",11046000,"2005-06-16",27.6,"A"
"USGS",11046000,"2005-06-17",28.4,"A"
"USGS",11046000,"2005-06-18",25.7,"A"
"USGS",11046000,"2005-06-19",25.4,"A"
"USGS",11046000,"2005-06-20",25.2,"A"
"USGS",11046000,"2005-06-21",22.8,"A"
"USGS",11046000,"2005-06-22",20.7,"A"
"USGS",11046000,"2005-06-23",22.9,"A"
"USGS",11046000,"2005-06-24",21.4,"A"
"USGS",11046000,"2005-06-25",21.4,"A"
"USGS",11046000,"2005-06-26",21.3,"A"
"USGS",11046000,"2005-06-27",21.7,"A"
"USGS",11046000,"2005-06-28",20.6,"A"
"USGS",11046000,"2005-06-29",18.7,"A"
"USGS",11046000,"2005-06-30",17.1,"A"
"USGS",11046000,"2005-07-01",19.4,"A"
"USGS",11046000,"2005-07-02",19.6,"A"
"USGS",11046000,"2005-07-03",19.9,"A"
"USGS",11046000,"2005-07-04",19.3,"A"
"USGS",11046000,"2005-07-05",17.2,"A"
"USGS",11046000,"2005-07-06",16.5,"A"
"USGS",11046000,"2005-07-07",16.7,"A"
"USGS",11046000,"2005-07-08",15,"A"
"USGS",11046000,"2005-07-09",16.3,"A"
"USGS",11046000,"2005-07-10",17.7,"A"
"USGS",11046000,"2005-07-11",17.6,"A"
"USGS",11046000,"2005-07-12",16.3,"A"
"USGS",11046000,"2005-07-13",14.8,"A"
"USGS",11046000,"2005-07-14",16,"A"
"USGS",11046000,"2005-07-15",17.3,"A"
"USGS",11046000,"2005-07-16",16.7,"A"
"USGS",11046000,"2005-07-17",17.4,"A"
"USGS",11046000,"2005-07-18",16.5,"A"
"USGS",11046000,"2005-07-19",15.6,"A"
"USGS",11046000,"2005-07-20",14.2,"A"
"USGS",11046000,"2005-07-21",13.9,"A"
"USGS",11046000,"2005-07-22",14,"A"
"USGS",11046000,"2005-07-23",14.2,"A"
"USGS",11046000,"2005-07-24",14.3,"A"
"USGS",11046000,"2005-07-25",14.3,"A"
"USGS",11046000,"2005-07-26",12.7,"A"
"USGS",11046000,"2005-07-27",12.6,"A"
"USGS",11046000,"2005-07-28",11.5,"A"
"USGS",11046000,"2005-07-29",11.5,"A"
"USGS",11046000,"2005-07-30",11.1,"A"
"USGS",11046000,"2005-07-31",12.2,"A"
"USGS",11046000,"2005-08-01",11.8,"A"
"USGS",11046000,"2005-08-02",12.7,"A"
"USGS",11046000,"2005-08-03",13.1,"A"
"USGS",11046000,"2005-08-04",12.3,"A"
"USGS",11046000,"2005-08-05",11.6,"A"
"USGS",11046000,"2005-08-06",11.7,"A"
"USGS",11046000,"2005-08-07",12.2,"A"
"USGS",11046000,"2005-08-08",12.4,"A"
"USGS",11046000,"2005-08-09",10.9,"A"
"USGS",11046000,"2005-08-10",11.1,"A:e"
"USGS",11046000,"2005-08-11",11.9,"A:e"
"USGS",11046000,"2005-08-12",12.5,"A:e"
"USGS",11046000,"2005-08-13",13.9,"A:e"
"USGS",11046000,"2005-08-14",14.8,"A:e"
"USGS",11046000,"2005-08-15",15.3,"A:e"
"USGS",11046000,"2005-08-16",14.4,"A:e"
"USGS",11046000,"2005-08-17",14.6,"A:e"
"USGS",11046000,"2005-08-18",14.2,"A:e"
"USGS",11046000,"2005-08-19",13.5,"A:e"
"USGS",11046000,"2005-08-20",13.7,"A:e"
"USGS",11046000,"2005-08-21",13.9,"A:e"
"USGS",11046000,"2005-08-22",13.5,"A:e"
"USGS",11046000,"2005-08-23",13.2,"A:e"
"USGS",11046000,"2005-08-24",13.1,"A:e"
"USGS",11046000,"2005-08-25",11.9,"A:e"
"USGS",11046000,"2005-08-26",11.8,"A:e"
"USGS",11046000,"2005-08-27",12.4,"A:e"
"USGS",11046000,"2005-08-28",13,"A:e"
"USGS",11046000,"2005-08-29",13,"A:e"
"USGS",11046000,"2005-08-30",13.1,"A:e"
"USGS",11046000,"2005-08-31",13.4,"A:e"
"USGS",11046000,"2005-09-01",14.5,"A:e"
"USGS",11046000,"2005-09-02",14.2,"A:e"
"USGS",11046000,"2005-09-03",14,"A:e"
"USGS",11046000,"2005-09-04",15.2,"A:e"
"USGS",11046000,"2005-09-05",13.7,"A:e"
"USGS",11046000,"2005-09-06",12.5,"A:e"
"USGS",11046000,"2005-09-07",12.4,"A:e"
"USGS",11046000,"2005-09-08",14.4,"A:e"
"USGS",11046000,"2005-09-09",15.5,"A:e"
"USGS",11046000,"2005-09-10",16.2,"A:e"
"USGS",11046000,"2005-09-11",14.6,"A:e"
"USGS",11046000,"2005-09-12",13.2,"A:e"
"USGS",11046000,"2005-09-13",12.4,"A:e"
"USGS",11046000,"2005-09-14",11.4,"A:e"
"USGS",11046000,"2005-09-15",11.6,"A:e"
"USGS",11046000,"2005-09-16",11.5,"A:e"
"USGS",11046000,"2005-09-17",11.8,"A:e"
"USGS",11046000,"2005-09-18",12.4,"A:e"
"USGS",11046000,"2005-09-19",11.6,"A:e"
"USGS",11046000,"2005-09-20",17,"A:e"
"USGS",11046000,"2005-09-21",22.7,"A"
"USGS",11046000,"2005-09-22",19.1,"A"
"USGS",11046000,"2005-09-23",17.1,"A"
"USGS",11046000,"2005-09-24",15.2,"A"
"USGS",11046000,"2005-09-25",14.3,"A"
"USGS",11046000,"2005-09-26",13.1,"A"
"USGS",11046000,"2005-09-27",11,"A"
"USGS",11046000,"2005-09-28",4.96,"A"
"USGS",11046000,"2005-09-29",7.31,"A"
"USGS",11046000,"2005-09-30",7.81,"A"
"USGS",11046000,"2005-10-01",8.87,"A"
"USGS",11046000,"2005-10-02",9.08,"A"
"USGS",11046000,"2005-10-03",9.64,"A"
"USGS",11046000,"2005-10-04",8.91,"A"
"USGS",11046000,"2005-10-05",7.99,"A"
"USGS",11046000,"2005-10-06",6.04,"A"
"USGS",11046000,"2005-10-07",5.32,"A"
"USGS",11046000,"2005-10-08",3.59,"A"
"USGS",11046000,"2005-10-09",3.09,"A"
"USGS",11046000,"2005-10-10",3.09,"A"
"USGS",11046000,"2005-10-11",3.37,"A"
"USGS",11046000,"2005-10-12",3.59,"A"
"USGS",11046000,"2005-10-13",3.94,"A"
"USGS",11046000,"2005-10-14",4.06,"A"
"USGS",11046000,"2005-10-15",4.12,"A"
"USGS",11046000,"2005-10-16",5.23,"A"
"USGS",11046000,"2005-10-17",5.2,"A"
"USGS",11046000,"2005-10-18",6.91,"A"
"USGS",11046000,"2005-10-19",22.6,"A"
"USGS",11046000,"2005-10-20",8,"A"
"USGS",11046000,"2005-10-21",6.21,"A"
"USGS",11046000,"2005-10-22",5.57,"A"
"USGS",11046000,"2005-10-23",6.53,"A"
"USGS",11046000,"2005-10-24",6.34,"A"
"USGS",11046000,"2005-10-25",4.84,"A"
"USGS",11046000,"2005-10-26",5.11,"A"
"USGS",11046000,"2005-10-27",4.74,"A"
"USGS",11046000,"2005-10-28",4.15,"A"
"USGS",11046000,"2005-10-29",4.33,"A"
"USGS",11046000,"2005-10-30",4.17,"A"
"USGS",11046000,"2005-10-31",4.47,"A"
"USGS",11046000,"2005-11-01",4.78,"A"
"USGS",11046000,"2005-11-02",3.97,"A"
"USGS",11046000,"2005-11-03",3.87,"A"
"USGS",11046000,"2005-11-04",4.22,"A"
"USGS",11046000,"2005-11-05",4.49,"A"
"USGS",11046000,"2005-11-06",5.34,"A"
"USGS",11046000,"2005-11-07",5.9,"A"
"USGS",11046000,"2005-11-08",6.29,"A"
"USGS",11046000,"2005-11-09",7.21,"A"
"USGS",11046000,"2005-11-10",7.02,"A"
"USGS",11046000,"2005-11-11",8.15,"A"
"USGS",11046000,"2005-11-12",9.75,"A"
"USGS",11046000,"2005-11-13",10.4,"A"
"USGS",11046000,"2005-11-14",12.1,"A"
"USGS",11046000,"2005-11-15",13.7,"A"
"USGS",11046000,"2005-11-16",13.5,"A"
"USGS",11046000,"2005-11-17",13.1,"A"
"USGS",11046000,"2005-11-18",13.4,"A"
"USGS",11046000,"2005-11-19",14.3,"A"
"USGS",11046000,"2005-11-20",14.7,"A"
"USGS",11046000,"2005-11-21",14.2,"A"
"USGS",11046000,"2005-11-22",15,"A"
"USGS",11046000,"2005-11-23",15.4,"A"
"USGS",11046000,"2005-11-24",16.1,"A"
"USGS",11046000,"2005-11-25",13.8,"A"
"USGS",11046000,"2005-11-26",13.4,"A"
"USGS",11046000,"2005-11-27",13.2,"A"
"USGS",11046000,"2005-11-28",12.5,"A"
"USGS",11046000,"2005-11-29",13.7,"A"
"USGS",11046000,"2005-11-30",14.4,"A"
"USGS",11046000,"2005-12-01",13.1,"A"
"USGS",11046000,"2005-12-02",12,"A"
"USGS",11046000,"2005-12-03",14,"A"
"USGS",11046000,"2005-12-04",16.1,"A"
"USGS",11046000,"2005-12-05",15.9,"A"
"USGS",11046000,"2005-12-06",16,"A"
"USGS",11046000,"2005-12-07",16.7,"A"
"USGS",11046000,"2005-12-08",16.4,"A"
"USGS",11046000,"2005-12-09",16.9,"A"
"USGS",11046000,"2005-12-10",16.5,"A"
"USGS",11046000,"2005-12-11",16,"A"
"USGS",11046000,"2005-12-12",16.3,"A"
"USGS",11046000,"2005-12-13",22.5,"A"
"USGS",11046000,"2005-12-14",30.1,"A"
"USGS",11046000,"2005-12-15",30.9,"A"
"USGS",11046000,"2005-12-16",31.9,"A"
"USGS",11046000,"2005-12-17",31,"A"
"USGS",11046000,"2005-12-18",30.7,"A"
"USGS",11046000,"2005-12-19",30.4,"A"
"USGS",11046000,"2005-12-20",29.3,"A"
"USGS",11046000,"2005-12-21",28.2,"A"
"USGS",11046000,"2005-12-22",28,"A"
"USGS",11046000,"2005-12-23",30.3,"A"
"USGS",11046000,"2005-12-24",32.5,"A"
"USGS",11046000,"2005-12-25",31.7,"A"
"USGS",11046000,"2005-12-26",31.2,"A"
"USGS",11046000,"2005-12-27",30.5,"A"
"USGS",11046000,"2005-12-28",29.7,"A"
"USGS",11046000,"2005-12-29",29.2,"A"
"USGS",11046000,"2005-12-30",28.2,"A"
"USGS",11046000,"2005-12-31",28.3,"A"
"USGS",11046000,"2006-01-01",33.1,"A"
"USGS",11046000,"2006-01-02",245,"A"
"USGS",11046000,"2006-01-03",726,"A"
"USGS",11046000,"2006-01-04",226,"A"
"USGS",11046000,"2006-01-05",109,"A"
"USGS",11046000,"2006-01-06",66.6,"A"
"USGS",11046000,"2006-01-07",44.2,"A"
"USGS",11046000,"2006-01-08",41.4,"A"
"USGS",11046000,"2006-01-09",28.8,"A"
"USGS",11046000,"2006-01-10",12.4,"A"
"USGS",11046000,"2006-01-11",11.3,"A"
"USGS",11046000,"2006-01-12",8.85,"A"
"USGS",11046000,"2006-01-13",9.42,"A"
"USGS",11046000,"2006-01-14",9.33,"A"
"USGS",11046000,"2006-01-15",8.72,"A"
"USGS",11046000,"2006-01-16",8.73,"A"
"USGS",11046000,"2006-01-17",8.97,"A"
